2023-04-08 21:39:07,150 - lr:0.0001,weight_decay:8,batch_size:20
2023-04-08 21:39:07,150 - FullConnect(
  (linear1): Linear(in_features=39, out_features=64, bias=True)
  (linear2): Linear(in_features=64, out_features=64, bias=True)
  (linear3): Linear(in_features=64, out_features=128, bias=True)
  (linear4): Linear(in_features=128, out_features=128, bias=True)
  (linear5): Linear(in_features=128, out_features=128, bias=True)
  (linear6): Linear(in_features=128, out_features=64, bias=True)
  (linear7): Linear(in_features=64, out_features=64, bias=True)
  (linear8): Linear(in_features=40, out_features=40, bias=True)
  (linear11): Linear(in_features=64, out_features=2, bias=True)
  (relu): ReLU()
)
2023-04-08 21:39:07,150 - This is for user15
2023-04-08 21:39:07,546 - Epoch:0/300,Train Accuracy:50.82089614868164%
2023-04-08 21:39:07,723 - Epoch:1/300,Train Accuracy:51.49253845214844%
2023-04-08 21:39:07,896 - Epoch:2/300,Train Accuracy:50.970149993896484%
2023-04-08 21:39:08,077 - Epoch:3/300,Train Accuracy:51.49253845214844%
2023-04-08 21:39:08,261 - Epoch:4/300,Train Accuracy:50.597015380859375%
2023-04-08 21:39:08,443 - Epoch:5/300,Train Accuracy:50.89552307128906%
2023-04-08 21:39:08,625 - Epoch:6/300,Train Accuracy:51.11940383911133%
2023-04-08 21:39:08,814 - Epoch:7/300,Train Accuracy:51.64179229736328%
2023-04-08 21:39:08,995 - Epoch:8/300,Train Accuracy:52.164180755615234%
2023-04-08 21:39:09,180 - Epoch:9/300,Train Accuracy:53.50746154785156%
2023-04-08 21:39:09,384 - Epoch:10/300,Train Accuracy:59.25373077392578%
2023-04-08 21:39:09,586 - Epoch:11/300,Train Accuracy:63.582088470458984%
2023-04-08 21:39:09,763 - Epoch:12/300,Train Accuracy:66.94029998779297%
2023-04-08 21:39:09,939 - Epoch:13/300,Train Accuracy:67.46268463134766%
2023-04-08 21:39:10,116 - Epoch:14/300,Train Accuracy:68.58209228515625%
2023-04-08 21:39:10,297 - Epoch:15/300,Train Accuracy:67.98507690429688%
2023-04-08 21:39:10,474 - Epoch:16/300,Train Accuracy:68.58209228515625%
2023-04-08 21:39:10,662 - Epoch:17/300,Train Accuracy:69.92537689208984%
2023-04-08 21:39:10,837 - Epoch:18/300,Train Accuracy:68.88059997558594%
